start	end	text
1103.0804059030745	1104.2409631191292	la escritura está acosada
1105.0413474060636	1106.2819430508116	por cosas más terribles
1107.8026731959867	1112.3848732386853	el notas al pie tiene algo que yo no sé si esto debería ser una advertencia editorial, no sé por qué me meto en esto con Planeta
1112.4649116673786	1113.5254208475665	o con Planeta, pero
1113.9856418125537	1115.1061798142616	los papeles sueltos
1116.1266697801027	1117.2271981746374	¡Que aparecen cada tanto!
1118.4488938492066	1135.3209157986112	Algunos son una patada al pecho, que uno no ve venir, me acuerdo, puntualmente en este momento, dos, hay uno que, si no me equivoco, se llama fantasmas y es que uno sin advertirlo está rodeado de todos los momentos de personas que conoció y amó en su vida, decirlo, me conmueve.
1136.2629787444585	1142.1464698780874	Y otro que es aterrador, que es una pesadilla que va relatando como la pesadilla de un niño,
1142.2665411257124	1145.8686785544649	eso es otra cosa que admiro de tu pluma, creo que vos tenés una de las mejores literaturas
1146.0687973005065	1154.1936183898038	que evocan la ternura de la infancia. Hay algo de narrar perspectivas de niños que yo,
1154.233642139012	1157.895815191577	que soy una persona que creo que se enreda mucho para hablar y termina hablando difícil,
1158.1559695614312	1160.897596382204	gran crítica de mi viejo, ya que estoy que lo puedo citar, que siempre que le he mostrado
1160.917608256808	1165.5003275411652	algo me dijo, hablás difícil al pedo, es como un rechazo, así, in totum, viste.
1166.701040017416	1167.5015150015834	¡Suscríbete!
1167.0220704681276	1172.4439824037186	Es como si hay mensajes con un nivel de ternura y de pureza en esa infancia
1172.8241164508634	1178.966282370518	que en este libro se conjugan con de repente despertar y descubrir que tenés 60 años,
1178.986289425631	1184.748321298141	tus viejos murieron hace ya mucho tiempo y es una serie de pesadillas sucesivas y de despertar.
1184.7883354083667	1194.751848854582	Es terrible, señor, hasta que en el último de despertar el niño ya no es un niño y su padre ya no está ganado.
1194.6525780508075	1201.235311906458	todo el mundo que venía preocupándolo en el texto anterior, había desaparecido,
1201.455403311966	1202.9360182217476	y esto era todavía mucho peor.
1202.9560265313391	1203.2961677943972	¡Peor!
1203.5362675094968	1204.8968325617286	Lo que parecía, sí, sí.
1205.096915657645	1211.9597658475786	Es peor y me dio como miedo, ¿viste?
1211.9997824667619	1212.6800649928778	Y yo lo que veo es...
1213.841521509168	1217.0632955747533	me parece que tu obra como gran parte de lo que para mí es una tradición hasta
1217.0833065937943	1220.5252018688295	del río de la plata, de sensibles del río de la plata, está atravesada por creer,
1220.5452128878705	1225.4679235719325	¿viste? creer, pues si uno cree o si no cree, en cualquier nivel, si cree que las
1225.4879345909735	1229.7302706276448	cosas van en la pena, que no van en la pena, y este libro se puso peligroso, o sea,
1229.9704028561357	1234.0526507404797	crónica del ángel gris a mí me hizo sentir bien, feliz, me hizo sentir, eh,
1234.5329151974615	1238.1749206629058	Dios, qué lindo que es todo, este es difícil.
1239.316602214059	1242.597416352264	Y te quería preguntar con todo un recorrido a cuestas,
1242.6174213165214	1248.6989304507547	¿viste? De si tu propia perspectiva del creer se ha modificado.
1248.7589453435269	1254.940479299047	Claro que sí. Yo nunca he sido muy creyente ni muy optimista,
1255.9407275119142	1258.861452293487	Pero entre las crónicas y este libro, hay 30 años.
1263.7436031626507	1270.8276016566265	Ya es el paso del tiempo ya suficiente para inculcarnos a un cierto pesimismo, ¿no?
1271.7281099397592	1284.9555760542169	Pero de todos modos a mí me parece que el pesimismo está considerado como una especie de mal humor insoportable de personas a agua fiesta.
1286.1562537650602	1291.2791453313253	Ay, parece que no. Se puede ser pesimista y sin embargo bailar arriba de las mesas.
1292.6399134036144	1293.3002861445784	¿Lo que hay?
1294.161684960087	1299.1827095428157	Es que a mí me gusta que mientras bailamos sobre la mesa,
1299.8028360849057	1303.5235953374456	mientras yo de la música de los carnovales,
1304.8638688316403	1308.8846893142236	mientras disfrutamos un ambiente incluso orgiástico,
1309.624840348331	1313.7256771589261	alguien me mire y me diga con la mirada,
1314.4858322750365	1316.7863017053703	atención que no me olvide de nada.
1318.066562953556	1319.1267792997098	Pero es terrible
1322.1530887598665	1345.7256054568913	La alegría del que sabe que se va a morir, del que sabe que es mortal, de que conoce que la naturaleza humana es trágica y sin embargo se divierte, y sin embargo se divierte, y sin embargo compone milongas y baila tomando al tipo de adelante de la cintura.
1346.5860623482088	1352.5692393366728	Bueno, en algún punto es más poderosa también, porque es valiente.
1354.2312245465434	1369.3596331707733	Así dice Nietzsche, en el primer capítulo de el nacimiento de la tragedia, que él admira muchísimo a los griegos
1370.8604673596851	1379.5653056553729	y que siendo como fueron los griegos del pueblo más admirado, más hermoso, más inteligente.
1381.2078682190916	1383.6301579583683	de la historia y de la antigüedad,
1384.3508392031117	1385.9723720037846	fueron ellos los que crearon la tragedia.
1387.8341318860387	1389.4556646867115	Fueron ellos los que hicieron algo
1390.8369704058032	1396.9427420626578	que no necesitaba esconder ni eludir el final trágico de ser humano.
1397.3231016084947	1401.4469998423046	El contrario, lo mostraron descarnadamente y con eso se divertía.
1402.6495107009928	1414.4747045595536	iban a ver eso, se complacían en eso, obtenían un gozo en leer esas cosas y enverlas y en
1414.514722136063	1423.6187207919772	representarlas y el opina entonces que no es verdad que los pueblos
1425.1200875000004	1429.401404423077	valientes generan historias con finales felices.
1430.1616382692312	1435.5232875000002	En realidad, la verdadera Valentina del arte griego está
1437.063761346154	1440.0246721153849	en comprender la naturaleza trágica de la naturaleza humana
1440.0446782692309	1442.2253490384617	y mostrarla y disfrutar con eso.
1442.7455090384617	1448.4472628846156	No inventando cuentos de ahadas con finales en que todos nos
1448.4672690384616	1449.147478269231	encontraremos.
1449.9877367307695	1453.328764423077	O sea, es bailarle en la cara al abismo, digamos.
1453.3487705769232	1453.6488628846155	Claro.
1453.6888751923077	1454.8292259615387	¡Muchas gracias!
1454.589845820343	1456.571051490647	Un poco compadres esa actitud, ¿no?
1456.8512219894778	1459.072573801637	Hay algo, hay un desafío ahí.
1461.0737916504288	1464.8160690276695	Sábato le llama a Dan Vismo eso, ¿no?
1464.8961177416213	1468.158102835152	En otro ejemplo, no tan parecido a este,
1468.1781150136399	1471.5401609996102	pero que es de la misma colección,
1473.1611474571316	1479.224837538971	el que, estando libre de pecado, no arroja la primera piedra.
1479.1855318489754	1480.3257437623924	A ver, ¿cómo sería eso?
1480.345747480172	1485.2466583360872	Claro. El que esté libre de pecado decía al Cristo que arroje la primera piedra.
1486.0067996116986	1492.5880227610708	Y él decía que una actitud de Dandis como era estar libre de pecado y sin embargo no arrojar ninguna piedra.
1493.4681863433575	1493.7282346744878	Claro.
1494.1283090300726	1506.0705285442828	y se parece también a esta actitud del arte griego de no querer engañarse de ninguna manera acerca de lo trágico de su naturaleza.
