start	end	text
225554	227916	Que muchas veces, cuando no tenés idea, los tecnicismos son geniales,
227956	231199	yo puedo estar dos horas hablando de que el dólar o baja o sube o quede igual.
231962	238044	este tipo, no entendí. Y me parece con las personas menos técnicas, que por ahí a veces
238064	248607	sí me pasa en la calle. Es como un desafío muy concreto, te diría incluso pedagógico. Para mí,
249547	254008	si viste, explicar lo corto es más difícil que explicar lo largo.
255369	259851	Y a veces no me da, digamos, la capacidad para explicarlo corto,
260271	264152	que eso es un poco la situación de, viste, más de calle.
264592	268434	Ya me ha pasado que un tipo me pregunte sobre qué va a pasar con la inflación
268474	270134	y tenía para contestarle un semáforo.
270174	273615	O sea, íbamos cruzando de vereda a vereda. Entonces sube.
273835	275736	Claro, claro.
276636	281718	Es. Pero me parece que ahí y además te, te, que se yo.
281878	284579	Yo mi punto con la economía es que.
286201	289144	Para mí es como entender la matrix, o sea, es como decir,
290145	291886	veo que estos son los incentivos,
291926	293748	veo que estos son los agentes económicos,
294629	296210	y después tengo un montón de especulaciones
296231	298413	sobre un montón de interacciones que va a terminar pasando esto.
299335	303757	Entonces, también cuando ves cómo te pregunta, qué piensa y cómo reacciona el ciudadano a pie,
305137	308278	por decirlo de alguna manera, pero me pasa en un asado con amigos, lo que sea,
308458	313901	es súper interesante, porque a veces los ángulos están totalmente distintos,
314081	316802	viste, por ahí, en el asado con tus amigos hablas de una cosa
316822	320363	y en una reunión con una compañía hablas de otra.
322104	325845	Para mí la situación actual es tan complicada porque en general hablas de lo mismo en todos lados.
327026	330288	O sea, que es claro que todos tenemos el foco en el lío actual.
330488	332049	Y eso lo hace más complicado.
332249	335191	Sí. Por qué? Sí, porque.
337412	340373	Cuando vos alguien te pregunta algo que ignora, vos corres con ventaja.
341574	346737	Entonces le podés elegir de todo el espectro lo que le mostrás y lo que no le mostrás.
346857	348778	Lo puedes hacer honestamente o deshonestamente.
348818	353360	Pero cuando digamos la cosa viene desde la ignorancia,
353820	355341	es relativamente fácil contestar.
356503	362726	Yo siempre digo que en Argentina pasa algo que no nos damos cuenta porque viste como ese chiste de que
363567	369210	pasa un pez viejo al lado de dos pececitos jóvenes y dice, hoy está linda el agua, ¿no? Y se va.
369450	374453	Y los peces dicen, ¿qué es el agua? Porque estás tan involucrado en el asunto que no te das cuenta que hay agua.
374953	382457	Pues acá en Argentina, qué sé yo, te subiste un taxi y le preguntás al tipo cuánto son las reservas al Banco Central.
383679	386440	El tipo, más o menos, si en palos, le acierta.
387701	391263	Vos te subís a un Uber en New York, la capital financiera del mundo,
391283	394524	le decís cuánto son las reservas federales de Estados Unidos,
394584	396025	el tipo te dice, ¿qué son las reservas?
398146	402008	Acá, digamos, uso el tachero porque es un momento donde en general conversás.
402028	404169	Bueno, ahora puedes ir sin conversación, pero qué sé yo.
404809	405650	En general conversás.
406790	409932	Te discuten emisión monetaria.
410472	412573	Son el quinto año de la facultad de emisión monetaria.
413874	416715	Acá el tachero te costó. No, si le dan la maquita, es una cosa muy abstracta.
416795	422276	Es como hablar de fútbol, digamos. Sabemos todos o todos tenemos un piso de legitimidad para decir...
422316	432738	Exacto, exacto. Entonces te encontrás argumentos muy sofisticados y el otro punto es que con el que
432798	438299	estás hablando está vivo en el país, digamos, macroeconómicamente uno de los más complejos del
438319	443260	globo terráqueo. Entonces evidentemente sabe mucho más de la economía de lo que él mismo...
444120	449581	entiende. La tres me pasó, que lo puse en Instagram, lo que me acordaba del texto.
451542	456363	Había... yo estaba esperando, no me acuerdo qué cosa, en un barcito, en...
457423	462684	iba a ser tres, cuatro cuadros el abasto. Y había dos personas que yo... setenta pirulos.
465685	467445	Que uno le decía al otro... no me olvido más.
468385	470546	Mira, es así. Vos cobrás,
472588	475490	agarrás la jubilación, lo que gastás, lo que gastás,
476291	479974	pero lo que vas a pagar de alquiler, compras dólares.
481315	485038	Y dos, tres días antes de tener que pagar el alquiler, los vendés.
486720	490463	Y te ganás, te estoy hablando de hace ocho meses, ya no me acuerdo el número.
492605	496686	Lo que dijo ese tipo es súper sofisticado, hay universidades en el mundo que te cobran
497506	502567	150.000 dólares para enseñarte eso, que es hacer curry, básicamente, pero el tipo entendía
502587	507028	que si el primero del mes agarraba los pesos, compraba dólares, aguantaba 28 días, lo
507048	509368	vendía a fin de mes, pagaba el alquiler y le quedaban unos mangos.
510529	512809	¿Vos le hiciste eso a un brasilero?
512849	514289	Te dice, no entiendo.
515590	518131	Entonces, es un país que está inmerso en esto.
518151	520772	Yo empecé a estudiar en un momento donde lo único se hablaba de la economía,
520792	523033	que era el 2001, entonces era todavía peor.
525134	526195	No, y la verdad es que me divierte.
526976	531599	Espero que después de esto no me pare en cada media cuadra, pero me divierte, pero me divierte.
531739	537423	Puede pasar mejor que te guste entonces. Pero vos lo mencionabas incluso como una señal de dificultad.
537723	538564	Sí.
539544	545848	Es como que todo tuviera un reverso, porque entiendo que es más difícil para quizás establecer una posición o hablar con alguien.
547691	553236	¿Pero también no hay algo, no hay una oportunidad en eso o solo complica la cosa que todo el
553276	557680	mundo esté semi-informado? Porque uno lo podría ver como un activo, es tipo mira tenemos una
557720	565086	sociedad que te habla de esto. No, no, en este caso es un pasivo, no es un activo. ¿Por qué?
566447	570411	Porque la gente ya tiene el reflejo.
571353	575136	de que cuando un ministro de Economía anuncia una cosa bastante compleja,
575216	576337	a los MS se va toda la mierda.
577177	579139	Tiene ese reflejo y la historia le da la razón.
579159	582541	O sea, de hecho, si yo digo los planes económicos que acertaron,
582961	583882	son las excepciones.
584322	587565	Y además, para decirte que acertaron, te tengo que decir, bueno, dado el contexto,
587605	588265	no sé qué...
589146	590807	No, es un pasivo porque,
592148	594089	digamos, el punto es que la gente
595531	598873	reacciona a lo que piensa que va a generar
599393	600074	lo que vos haces.
601436	608241	Esto que parece una tontería, lo podemos iterar, o sea, lo podemos repetir al infinito,
608882	613905	porque dado que yo soy eso, entonces yo lo que voy a hacer es lo que en realidad pienso,
613945	616547	que la gente piensa que va a hacer con lo que yo voy a hacer.
617248	619349	Nos podemos quedar en ese rulo infinito.
620530	625554	Es súper abstracto, pero te doy un ejemplo que es bien simpático y que justo ahora
625574	630418	que se fue al demonio el Reino Unido, yo la otra vez lo recuperaba.
631820	636281	el banco central y la terra es como si te embolas me decís no porque a mí esto
636301	640322	me gusta no no me interesa de sobremanegas pero si la pasamos bomba
640362	643202	acá hablando del banco central y la terra pero el banco central y la terra
643262	647983	es como el banco central de bancos centrales o sea el banco central que
648003	652645	inventó ser banco central así si es como la institución digamos el primer banco
652665	656265	central en serio se inventaron la idea de la revolución industrial
657426	663168	Entonces ahí empieza y lo que enseñamos economía monetaria, política monetaria,
663889	667970	tenemos ahí en el Banco Central como el totem, digamos, de la política monetaria.
668691	672632	Entonces, después de un pedido muy bueno para el Banco Central de Inglaterra,
672672	676994	donde bajó la inflación muy fuerte, le dan un premio al Presidente del Banco Central de Inglaterra.
678095	681336	Entonces el tipo recibe el premio y hace lo que se llama una lectura en economía,
681356	686758	que es como leer una consideración académica pero más relajada, prepara un documentito y lo lee.
687980	695644	Y en ese documentito, el tipo inventa la teoría maradoniana de la tasa de interés.
695944	696905	¿Cómo? ¿Cómo es eso?
696965	699046	Es hermoso, es una cosa divina.
700167	701668	Que habla de este juego de expectativas.
701688	703649	El tipo es un inglés.
705230	709853	Entonces el tipo dice, los bancos centrales, el desafío de la política monetaria,
709973	711093	¿qué es la política monetaria?
712434	713094	Vamos a resumir.
713375	715196	Subir la tasa en tres o bajarla.
715837	723083	Pensando que si la subís o la bajás, el mercado reacciona de determinada manera, tal que ocurre determinadas cosas que vos querés que ocurran.
723724	728568	Ejemplo, subir la tasa de interés, la gente se pone más precavida, baja la inflación.
729649	734713	Bajar la tasa de interés, boom de consumo, todo el mundo consume en cuota, hipoteca y eso, crece la economía.
734733	742640	Ahora, depende que la gente te crea que eso que estás haciendo es sostenible, es creíble y tener la capacidad para hacerlo.
743622	748883	Entonces, el tipo da una lectura donde está contando por qué le fue también en su gestión.
749623	756524	Y se lo que hizo el Banco Central de Inglaterra, en realidad, es construir una reputación
756544	761325	tal que le pasó lo que le pasó a Maradona en el segundo gol a los ingleses.
762825	765906	Después podemos hacer la teoría maradoniana con el primero, que somos más o menos nosotros,
765926	767106	pero vamos al segundo.
769407	770547	Dice el tipo, dice el tipo.
771347	778150	Maradona, en el segundo gol a los ingreses, corrió en línea recta, pero como había
778190	784353	construido la reputación de ser el mejor jugador del mundo, solo con que el defensor pensara
784853	789115	que con una mague lo dejaba pagando y que no iba a correr en línea recta porque era
789135	793496	el mejor del mundo, podía correr en zigzag 20 veces para cada lado, los tipos se iban
793516	796598	tirando, pero por la expectativa de que Maradona enganche.
797659	801839	Pero como era el mejor del mundo, solo alcanzaba con que tuvieras la expectativa.
801959	804020	Conclusión, ni tuvo que enganchar.
804700	805600	Corrió en línea recta.
806500	807521	Traducido a un banco central.
807541	810801	Primero el tipo es inglés, tiene que decir que corrió en línea recta, no importa.
810901	812221	No nos vamos a meter en ese kilo.
812361	813322	Entiendo, entiendo.
813342	815562	Vos decís que construyó una reputación tan poderosa.
815602	817342	Entonces, ¿cómo se aplica a un banco central?
817762	820063	Vos decís, che, se complicó la economía.
820383	823404	Me parece que el banco central de Inglaterra va a subir la tasa de interés.
824344	825985	Me parece, tengo la expectativa.
826426	828587	Pero como el tipo tiene tanta reputación, decís,
828667	830789	escúchame, no esperemos que lo haga.
831169	833811	Reaccionemos ahora como si ya lo hubiese hecho.
834351	835412	Tírate porque va a enganchar.
835432	838334	Entonces, el tipo dice, cuando vos lográs eso,
839295	840536	no tenés que mover la tasa de interés.
841376	842357	Porque solo con que hagas,
843398	845299	la gente ya se dio cuenta de dónde se tiene que acomodar.
846100	847561	Entonces, bajás mucho los costos.
848302	851044	bajas mucho los costos. Es como, viste, que, que, que...
851324	854046	Es como el, pero es como el sueño del liberal, o sea, es verdaderamente la,
854146	856908	la ausencia de política económica ordena los...
856948	860770	No, porque vos para hacer eso tuviste que construir un montón de años donde te enfrente,
860890	864072	donde maradona, digo, donde veteaste a ocho y metiste el gol.
864632	864832	Bien.
864852	867154	Entonces, a la vez número cien que hiciste esa...
867734	869175	Es el Banco Central Inglés, no va a fallar.
869195	869715	Exacto.
870517	875882	Te digo esto, hace tres semanas estuve en Londres, dos siglos de reputación tirados a la basura en 14 segundos.
875922	876622	¿Qué pasó ahora?
876903	877764	No, una cosa...
880306	884470	Bueno, a mí me pasa esto, yo llevo a Londres, está derrumbando por primera vez en siglos...
884590	885171	¡Cae Londres!
885191	886372	...y estoy como perro con dos colas.
886852	891577	Para mí es Disney eso, cae los bonos, sube la tasa, éste baja los impuestos, lo vuelve a subir.
891597	892538	Para mí, digamos, bueno...
894381	900443	¿No hay algo ahí de la sobre adaptación del argentino que es yo sirvo para estos escenarios de catástrofe?
900463	910186	Mira, en el mercado financiero internacional, yo te diría que de todos los clientes que tenemos nosotros ahí, siempre hay más de un argentino trabajando.
912166	917148	Sí, en ese sentido somos, pero buenísimos. Y ahora con la inflación ni te cuento.
917168	923310	Hay muchas compañías multinacionales que los gerentes argentinos, no te joden ni un poco,
924071	927613	están dando cursos de capacitación a los management internacionales
928214	931597	de cómo hacer costos, de cómo preciar, o sea, de cómo fijar los precios,
931617	933898	de cómo moverse en contextos de inflación.
934099	936441	¡Es buenísimo! Es un mundo argentinizado.
936721	939543	El tipo, el mundo ahora se maneja con nuestras reglas.
940023	943226	Es la hora de lo argentino. Todos inflationarios.
943506	945868	Sí, pero mal de muchos consulatontos, ¿no?
946048	947890	Quizás es una gran oportunidad de expansión.
947910	949391	Pero te digo algo, mira, que...
950474	953315	Era cuando arrancaba esto, con lo cual debe haber sido en abril.
954196	957158	En abril estábamos en esos viajes
957278	960540	de por laburo que hacemos en Nueva York y en un mercado
960560	964823	había como una especie de manifestación.
965624	968786	Yo digo manifestación, eran cinco tipos con dos cartulinas.
968806	970687	Con los carteles. Con dos cartulinas.
970807	973749	Ordenados, no? Tipo te pedían disculpas por gritarte fortale.
973769	975150	Manifestación yanqui. Claro.
976011	977732	Era un boicot a la palta.
979594	984257	White people problem, sí, o sea, era un boicot a la palta, entonces los tipos decían no compre
984277	988440	palta porque subió mucho y yo que estaba con gente en mi equipo decía cuando se
988460	993843	enteren que todo subió mucho se matan porque era una persona que no está
993883	999146	acostumbrada a tener inflación que cuando ve un precio que sube piensa que
999166	1000066	subió ese precio
1001209	1007940	¿Vos ves un precio que sube ahora? Y que decir, y boludo, si todo sube, no es que uno se zarpó, hoy subió esto, mañana sube aquello, mañana sube aquello.
1007960	1011326	Entonces los tipos están acostumbrados a un escenario donde si algo sube...
1012430	1014691	Lo dejas de comprar y compras lo de al lado, pues lo de al lado no sube.
1014911	1017772	Hay que combatirla, hay que ser un agente de mercado que marque esto.
1017792	1019672	Claro, pero el problema es que es inflación.
1020332	1021373	O sea que todo sube.
1021973	1023893	Bueno, una cosa puede subir más rápido que la otra.
1023933	1027014	Siempre. Pero, por ejemplo, el mundo hoy tiene inflación de alimentos y de energía.
1027074	1028955	Entonces, ¿qué haces?
1029175	1032156	No comes palta, puedes comer, no sé, papel.
1032716	1036717	Pero lo de al lado va a subir, lo de al lado va a subir y la góndola sube.
1037618	1037938	Eso...
1039140	1042604	Tiene que ver con que la gente no estaba acostumbrada a esa generación de inflación
1042624	1045067	porque se lo sacó de encima a fines de los 70.
1045227	1049252	Fines de los 70 que un norteamericano no ve estas tasas de inflación.
1049552	1049833	Claro.
1050093	1050934	Es una tragedia.
1051234	1052516	Y te pasa eso que te pasa acá.
1053499	1057963	Yo me junto con el gerente de un fondo de inversión que decide miles de millones de dólares de
1059083	1064607	cartera y te dice lo mismo que el chofe del Uber, no con esta inflación no se puede vivir,
1065248	1070652	lo mismo, lo mismo, costo de combustible es imposible, vení a trabajar a la ciudad con
1070672	1072933	lo que vale comer afuera, es imposible, no quieren venir los empleados.
1072953	1077977	Para vos eso es una mala señal social en términos de factibilidad, resolución de los problemas.
1077997	1079958	Muy mala, muy mala.
1081621	1085323	Cuando la gente en materia de economía se sorprende,
1086803	1090005	le da la posibilidad al que arma la política económica de resolverla rápido.
1091265	1094607	Si la gente que está mirando la economía dice,
1095547	1099389	ah, siempre que pasó esto, después pasó esto, esto y esto,
1099589	1102250	el desafío de la política económica es desarmar toda esa tira.
1103831	1105091	No es decir, no, no, tranqui, ya pasa.
1105932	1107913	Es muy complejo, no te preocupes, lo arreglamos.
1108153	1112276	No, no, la gente ya se te puso en la cabeza que, ah, entonces terminamos, ¿sabes dónde?
1113056	1116038	Claro, tener que dar señales para el quinto escenario especulativo.
1116418	1123422	En economía se llama, se inventó hace mucho, se llama profecía autocumplida.
1124722	1129865	Es una cosa que inventa Keynes en el 30, que dice, mira, poner que un tipo dice, che,
1129885	1130805	me parece si viene la mala.
1132567	1135687	Por las dudas, voy a dejar de contratar gente.
1135707	1139488	Y el de al lado dice, viste lo que hizo Fulano, que dejó de contratar gente.
1139508	1140908	¿Por qué? Porque parece que se viene la mala.
1141328	1142649	Deja de contratar gente por la duda.
1143589	1146989	Si todos hacen lo mismo, la mala la generaste vos,
1147630	1149390	porque pensabas que venía la mala.
1149410	1151770	Entonces, por eso es profecía autocumplida.
1151790	1153331	Como todos pensamos que viene la mala,
1154191	1156531	actuamos de manera tal que generamos la mala.
1157512	1162413	Entonces, si vos no tenés a los agentes económicos acostumbrados a reaccionar así, es más fácil
1162433	1163254	resolver una crisis.
1164234	1164994	Mirálo ahora.
1165554	1171276	No, vamos a ir a una especie de acuerdo de precios y salarios, congelamiento, lo que sea.
1171576	1173277	Vamos a tratar de desinflar un poco esta economía.
1174417	1177538	La pregunta es quién quiere jugar a eso, nadie, porque todo el mundo dice, mira que
1177558	1181999	el primero que se mete ahí sale mal, porque te congelan a vos y el de al lado sigue de
1182019	1182320	largo.
1183480	1187201	Entonces, es muy sofisticado ese argumento. Uno no se da cuenta porque vive acá.
1187841	1193263	Es un argumento muy sofisticado. El argentino medio en materia económica sabe muchísimo.
1194123	1197124	Muchísimo. Las compañías. Ni que hablar.
1197704	1201545	Digamos, los que peinan canas y ya vivieron las crisis de los ochenta,
1201585	1203425	las de los noventa, los de los dos mil.
1204105	1206786	A mí me preguntan, che, esto, ¿vos qué decís?
1207506	1210907	¿Es un bónex? ¿Es un corralito? ¿O es un rodrigazo?
1212028	1213490	Claro, ya hay un nivel de categorías.
1213510	1215532	Yo hice tres cursos de Estudio Económica para hablar así.
1216615	1225318	ahora el que la administró la conoce muy bien y es muy es muy danino para la economía en su conjunto
1225338	1231521	porque entonces vos en vez de preguntarte si hacer este mate funciona porque la gente lo quiere con
1231541	1237383	la boca más ancha, la boca más finita, con cuero, con plástico, estás diciendo che, el dólar, la
1237403	1243165	inflación, la recesión, el control de importaciones y el mate, que se yo, el mate, estoy bienando esto
1244747	1247809	está mucho más el foco puesto en lo macro que en lo micro.
1248509	1253552	O sea, en el quilombo argentina versus, nada, encontrar una cosa que sirva para
1253772	1258535	ganar plata porque inventaste una cosa o mejoraste un producto o generaste algo
1258555	1260936	que a la gente le gusta comprarlo.
1260996	1265099	Entonces, no, me encantaría vivir en un país donde no se entiende que es un
1265119	1266060	consultor económico.
1267500	1270062	Vos vas a cualquier país y decís, soy consultor económico.
1270862	1271483	¿De qué trabajas?
1272305	1275069	¿De qué trabajas en un país que tiene, ahora ya no hay más, pero,
1275490	1278555	¿de qué trabajas en un país que la inflación podría ser 2,5 al año o 2,7?
1278595	1282561	¿Qué eso es, el salame que acierta a dos décimas?
1283685	1290508	No importa. Ahora, acá decir si va a ser 100 o 200 es un activo.
1291008	1292529	O sea, yo en Uruguay no tendría laburo.
1292809	1295570	Olvídate, tendría que buscarme algo decente para hacer.
1297371	1299912	Pero bueno, para como economista es muy divertido.
1299932	1303374	Después te pasa que tenés la pata en tu país y no es muy divertido.
1305115	1308976	Eso obviamente no estamos en una situación buena bajo ningún punto de vista.
1309277	1311718	Me interesa a vos entonces la descripción que tenés además.
1313460	1316962	el comportamiento social argentino, o sea,
1319064	1321706	ya te entendí que es difícil en términos de una política económica,
1321726	1323708	o sea, es una sociedad particularmente complicada
1323728	1325289	para hacer un diseño de macroeconomía.
1326049	1329092	Pero vos dirías que como agente es más irracional.
1329112	1332114	No, eso es, mira, ese es un tema.
1335216	1337798	Voy a tratar de ser prolijo en la selección de las palabras.
1339359	1347444	Súper importante para el campo nacional, popular, progresista de la Argentina, porque
1350265	1356069	hay unas tesis dando vueltas que dicen que, por ejemplo, el problema del dólar.
1356609	1361292	Habrás escuchado, incluso habrás discutido o tendrás posición tomada que el problema del dólar es un problema cultural.
1362633	1365515	Me parece que está implícito un poco en tu pregunta.
1368397	1373960	Yo me peleo con eso porque para mí en esto soy, digamos, marxista.
1374120	1376581	O sea, lo material molde a la cultura.
1378662	1379363	¿En qué sentido?
1381604	1386287	Yo tenía un profe que estudiaba la burguesía nacional.
1387548	1392631	Viste que también en la charla coloquial, el pensamiento, digamos, progre que dice,
1393272	1401917	y bueno, acá los empresarios son cortoplacistas, especuladores, amarretes, inescrupulosos, etcétera.
1403738	1408841	Este profe decía, miren, la mejor burguesía a nivel internacional, más o menos la profesión está de acuerdo,
1408881	1413823	por ahí ahora cambió, pero era hace 20 años, que es la alemana.
1415106	1420489	Claro, digo, en materia química eran líderes, en materia automotriz eran líderes, en ese
1420509	1422211	momento en materia tecnológica eran líderes.
1423271	1427735	El tipo decía, vos traes a un empresario alemán a Argentina y lo pones en una fábrica,
1428095	1433439	a los 30 días está comprando dólares, porque es el marco de incentivos que vos generás,
1434280	1437482	que hace que si el tipo no hace eso, porque dice, no, yo soy muy patriota, de dólares
1437502	1440044	no compro, te fundís y vienes al lado.
1441786	1446747	Variantes es un problema cultural, el brasilero no piensa en dólares, vos a Brasil no sabes
1446767	1452248	en cuanto está el tipo de cambio, claro, pero el brasilero que puso un plazo fijo con
1452288	1458329	sus reales hace 20 años, otra vez hicimos la cuenta, agarró un brasilero y en el 95
1458449	1464231	dijo agarro reales equivalente a 100 dólares, pero pongo un plazo fijo en reales, lo vas
1464251	1468812	a buscar hoy al brasilero, tenía 100 dólares, pero en reales tiene el equivalente a 400
1468852	1469012	dólares.
1470773	1472795	El argentino que puso 100 dólares, lo vas a buscar ahora, tiene 15.
1472935	1476657	Entonces, no es cultural, es económico.
1477138	1479820	Si vos sabés que ahorrando en pesos, perdeguita,
1481421	1482382	vas a ahorrar en dólares.
1483362	1487165	Ahora, decir que es cultural por eso es una variante de lo siguiente,
1487185	1489107	que es una de las cosas, mira, de esto que me preguntan,
1489127	1490107	me este a voces, no te embola.
1490508	1492869	Para mí esto es, viste, tipo...
1493390	1495571	O sea, cuando pasó eso dije, ah, está acá.
1496652	1497393	Me llama una amiga
1497413	1499414	y me dice...
1501397	1505418	Emma, ¿cómo le explicarías a Tommy? Tommy tiene ocho años, nueve años,
1506279	1506879	un poquito menos.
1507159	1510400	¿Cómo le explicarías a Tommy que es que la moneda se devalúe?
1512421	1516443	Puedes explicarse a la Tommy ahora también, por ejemplo. Claro.
1516563	1518424	Entonces yo digo...
1518444	1519724	Tommy de 30 años. Lamento.
1519944	1522645	Ah, claro. Ah, perdón. Bueno, no, no eras vos.
1522905	1525766	Tommy de 30 años no entiende por qué se devalúa su peso.
1525786	1527207	Ayuda a Emma. Pensa a esa persona.
1527227	1530568	Siete, ocho años. Yo le digo mira, estás haciendo un mal trabajo como madre.
1530729	1534490	Evidentemente, porque si te preguntas por la devaluación, es un lío esa casa.
1534510	1534931	Claro.
1534951	1542113	Me dice, no boludos, es lo que pasa que nosotros, para que él empiece a entender el valor del
1542133	1547055	dinero, que no todo sale del aire, le damos pesos, le damos una mensualidad.
1547635	1548355	Sí, perfecto.
1548576	1548816	Bien.
1549616	1552797	Y Tommy juega, yo de esto no tengo idea, al Fortnite.
1554298	1557499	que parece que en el Fortnite le compras como armaduras a los muñequitos.
1557539	1559700	Sí, me da risa, todavía está invirtiendo en cripto.
1559840	1562521	Para, para, él dice esto, él dice esto.
1563181	1566962	Mamá, ¿por qué si yo antes con cuatro mensualidades
1567422	1568623	compraba una armadura?
1569003	1570003	No, lo están devaluando.
1570383	1573745	Ahora con cuatro mensualidades compro media armadura.
1573765	1575025	No tengo el custom de la roca.
1575305	1579386	Respuesta razonable, porque están dólares y el peso se deprecia.
1579706	1581127	¿Qué es que el peso se deprecie?
1581627	1583628	Y peor, ¿por qué se deprecia?
1585009	1590772	Bueno, ni me acuerdo que le dije, creo que le corté, que le dije, mala señal.
1590832	1591712	Pero, pero fíjate.
1593093	1596414	Cómo hacemos para que Tommy, cuando tenga 25 años,
1597114	1601356	lo lo podamos convencer de que el ministro de Economía, que se pare ahí arriba
1601736	1606359	y diga Tommy y todo el mundo, que ahora sí hay que ahorrar en pesos.
1606579	1609720	Arranquen. Tiene que dar el discurso con una armadura del Fortnite.
1609760	1612161	Me vienen cagando desde el Fortnite, que voy a ahorrar en pesos.
1613203	1618430	Fui triste de chiquito porque no sé cómo son los fornes, pero mi muñequito iban en
1618450	1620572	bolas a pelear, digamos, los mataban en diez minutos.
1620632	1623796	Era débil, físicamente, frente a otros con divisas más fuertes.
1623957	1627681	Entonces, si vos a eso lo querés llamar cultural, ok.
1628485	1632107	Pero el punto es que no acierta la política económica y el pibe no se puede comprar igual,
1632227	1635429	obviamente, no estoy diciendo, pero es lo mismo porque los alimentos...
1635489	1638691	¿Qué es que el precio, qué es que el peso se deprecie?
1638991	1640432	Que te haces más pobre en dólares.
1641393	1642574	Eso es que el peso se deprecie.
1643054	1645035	Que con tu mismo peso compras menos dólares.
1645055	1648958	Entonces hay cosas que están directamente fijadas en dólares, hay cosas que tienen
1648978	1651279	componentes que están fijadas en dólares, etcétera.
1651920	1654281	Pero cuando vos a los siete años aprendiste eso,
1655303	1663105	Para sacarte eso de encima, necesitas décadas donde te quedaste en dólares,
1664386	1668247	fuiste a comprar la armadura y compraste menos armaduras.
1669227	1670628	Entonces, ahí el peso se apreció.
1672308	1674829	Y Tom iba a decir, pero a mí me cagaron tres años seguido.
1674869	1676269	Entonces, la primera no confía.
1677150	1678170	Vuelve a ahorrar en dólares.
1678510	1679290	Va la segunda.
1679930	1681071	De vuelta menos armadura.
1681912	1687836	a la tercera duda y a la cuarta ya por ahí compra mitad de dólar, mitad de peso y ahora
1687876	1689317	lo cagaste en la quinta y se ve.
1690237	1690658	Yo sabía.
